Date,gold_close,gold_high,gold_low,gold_open,gold_volume,dxy,oil,sp500,vix,bond10y,cpi,ppi,fed_rate,unemployment,gdp,m2,real_rate,gold_return_1d,gold_return_5d,gold_return_20d,gold_log_return,gold_range,gold_range_pct,gold_gap,dxy_return,dxy_5d,gold_dxy_corr_20,vix_change,target_price,target_direction
2024-12-02,2634.89990234375,2649.800048828125,2621.699951171875,2649.0,695,106.44999694824219,68.0999984741211,6047.14990234375,13.34000015258789,4.196000099182129,317.604,253.423,4.48,4.1,29825.182,21485.9,1.82436879,-0.008317688240967236,-0.027676299015743644,-0.037866132919972095,-0.008352473231234763,28.10009765625,0.010664578806676829,-14.10009765625,0.006714574416649688,-0.009675327343902418,-0.6139715570487638,-0.012583277084667777,2644.699951171875,1
2024-12-03,2644.699951171875,2654.699951171875,2636.0,2639.0,1062,106.37000274658203,69.94000244140625,6049.8798828125,13.300000190734863,4.2230000495910645,317.604,253.423,4.48,4.1,29825.182,21485.9,1.82436879,0.003719324904679633,0.0106618395839011,-0.03340526414317535,0.003712425318383127,18.699951171875,0.007070726932024554,5.699951171875,-0.0007514720897460192,-0.0042126656948866525,-0.5216958584570187,-0.002998497855734139,2653.800048828125,1
2024-12-04,2653.800048828125,2658.300048828125,2637.0,2639.199951171875,249,106.33999633789062,68.54000091552734,6086.490234375,13.449999809265137,4.179999828338623,317.604,253.423,4.48,4.1,29825.182,21485.9,1.82436879,0.0034408809408483787,0.012784795395848647,-0.03156588638422686,0.003434974654697664,21.300048828125,0.00802624479471645,14.60009765625,-0.0002820946499634269,-0.006261151153766797,-0.29053787521745406,0.01127816664504766,2626.60009765625,0
2024-12-05,2626.60009765625,2655.0,2625.699951171875,2652.39990234375,573,105.70999908447266,68.30000305175781,6075.10986328125,13.539999961853027,4.179999828338623,317.604,253.423,4.48,4.1,29825.182,21485.9,1.82436879,-0.010249435025779796,-0.005037995825406982,-0.015369620070123213,-0.010302322170881693,29.300048828125,0.011155123634644581,-25.7998046875,-0.005924367830671962,-0.003487959466396906,-0.23222060476252002,0.006691461253842901,2638.60009765625,1
2024-12-06,2638.60009765625,2643.10009765625,2617.5,2620.199951171875,571,105.97000122070312,67.19999694824219,6090.27001953125,12.770000457763672,4.151000022888184,317.604,253.423,4.48,4.1,29825.182,21485.9,1.82436879,0.004568643704349062,-0.00692506674586002,-0.022161209180136643,0.004558239129528256,25.60009765625,0.009702151409374015,18.400146484375,0.002459579401024259,0.0021751783769650146,-0.01870347948235838,-0.056868501200791455,2664.89990234375,1
2024-12-09,2664.89990234375,2677.10009765625,2630.800048828125,2632.10009765625,935,106.1500015258789,68.37000274658203,6052.85009765625,14.1899995803833,4.198999881744385,317.604,253.423,4.48,4.1,29825.182,21485.9,1.82436879,0.009967332568076914,0.011385631755238546,-0.0084093386627907,0.00991798633808684,46.300048828125,0.017374029241175107,32.7998046875,0.001698596801946728,-0.0028181815966528134,0.19309497182364516,0.1111980479026784,2697.60009765625,1
2024-12-10,2697.60009765625,2698.199951171875,2661.0,2662.300048828125,437,106.4000015258789,68.58999633789062,6034.91015625,14.180000305175781,4.2210001945495605,317.604,253.423,4.48,4.1,29825.182,21485.9,1.82436879,0.012270703032313035,0.020002324445514086,0.033088292011341336,0.012196028210303023,37.199951171875,0.013790016987393851,35.300048828125,0.0023551577617175745,0.0002820229249063111,0.1397276648402638,-0.0007046705780979767,2733.800048828125,1
2024-12-11,2733.800048828125,2733.800048828125,2693.10009765625,2701.800048828125,3387,106.70999908447266,70.29000091552734,6084.18994140625,13.579999923706055,4.270999908447266,317.604,253.423,4.48,4.1,29825.182,21485.9,1.82436879,0.013419317119437668,0.03014545125030299,0.05146155724158663,0.013330075570755336,40.699951171875,0.01488768397283536,32.0,0.0029135108472564397,0.003479431628024221,0.152567830170339,-0.04231314305760081,2687.5,0
2024-12-12,2687.5,2725.10009765625,2677.39990234375,2725.10009765625,2365,106.95999908447266,70.0199966430664,6051.25,13.920000076293945,4.323999881744385,317.604,253.423,4.48,4.1,29825.182,21485.9,1.82436879,-0.016936150413770057,0.02318582961985416,0.041343749671860275,-0.017081207143532985,47.7001953125,0.01774890988372093,-37.60009765625,0.002342798258315959,0.011824803810670081,0.21291873265390882,0.02503683022813319,2656.0,0
2024-12-13,2656.0,2689.300048828125,2647.89990234375,2688.199951171875,1125,107.0,71.29000091552734,6051.08984375,13.8100004196167,4.39900016784668,317.604,253.423,4.48,4.1,29825.182,21485.9,1.82436879,-0.011720930232558158,0.006594368869767608,0.0341873882475785,-0.011790161839593786,41.400146484375,0.015587404549839985,-32.199951171875,0.0003739801408912946,0.009719720368330576,0.2838442609004045,-0.00790227414327227,2651.39990234375,0
2024-12-16,2651.39990234375,2663.300048828125,2651.0,2658.300048828125,877,106.86000061035156,70.70999908447266,6074.080078125,14.6899995803833,4.396999835968018,317.604,253.423,4.48,4.1,29825.182,21485.9,1.82436879,-0.0017319644790098065,-0.005065856315326078,0.0334021720399269,-0.0017334660635325901,12.300048828125,0.004639077197390014,-6.900146484375,-0.0013084055107330794,0.006688639418432452,0.38403076334666625,0.06372187791657047,2644.39990234375,0
2024-12-17,2644.39990234375,2652.300048828125,2632.5,2651.800048828125,705,106.95999908447266,70.08000183105469,6050.60986328125,15.869999885559082,4.385000228881836,317.604,253.423,4.48,4.1,29825.182,21485.9,1.82436879,-0.002640114753648559,-0.019721305377591647,0.012947139900073124,-0.00264360600282425,19.800048828125,0.007487539539906986,-7.400146484375,0.0009357895709332098,0.005263134873710884,0.34085681633088244,0.0803267759620312,2636.5,0
2024-12-18,2636.5,2647.10009765625,2590.199951171875,2644.300048828125,566,108.02999877929688,70.58000183105469,5872.16015625,27.6200008392334,4.49399995803833,317.604,253.423,4.48,4.1,29825.182,21485.9,1.82436879,-0.0029874083480143643,-0.03559150160591806,0.0035780526033766247,-0.0029918795594432402,56.900146484375,0.02158169788901005,-7.800048828125,0.0100037369482322,0.012369971944047098,0.1660384391465441,0.7403907396600702,2592.199951171875,0
2024-12-19,2592.199951171875,2610.300048828125,2582.10009765625,2582.10009765625,238,108.41000366210938,69.91000366210938,5867.080078125,24.09000015258789,4.570000171661377,317.604,253.423,4.48,4.1,29825.182,21485.9,1.82436879,-0.016802597696994104,-0.035460483284883715,-0.021146439480606016,-0.01694536281780769,28.199951171875,0.010878771585165118,10.099853515625,0.0035175866620977825,0.013556512621990313,-0.1226445350704677,-0.1278059587033482,2628.699951171875,1
2024-12-20,2628.699951171875,2631.60009765625,2604.89990234375,2605.300048828125,592,107.62000274658203,69.45999908447266,5930.85009765625,18.360000610351562,4.52400016784668,317.604,253.423,4.48,4.1,29825.182,21485.9,1.82436879,0.014080703914641779,-0.010278632841914548,-0.016241961340610733,0.01398249166131256,26.7001953125,0.010157186369101215,23.39990234375,-0.007287158830744156,0.005794418192355488,-0.17309633037175953,-0.23785801186974165,2612.300048828125,0
2024-12-23,2612.300048828125,2627.699951171875,2611.10009765625,2620.0,451,108.04000091552734,69.23999786376953,5974.06982421875,16.780000686645508,4.598999977111816,317.604,253.423,4.48,4.1,29825.182,21485.9,1.82436879,-0.006238788240719106,-0.014746871447442578,-0.03601603639721618,-0.006258330803749558,16.599853515625,0.006354497264995144,-7.699951171875,0.003902603217120326,0.011042488287815733,-0.37046286510292714,-0.08605663786390261,2620.0,1
2024-12-24,2620.0,2620.0,2609.5,2613.0,35,108.26000213623047,70.0999984741211,6040.0400390625,14.270000457763672,4.591000080108643,317.604,253.423,4.48,4.1,29825.182,21485.9,1.82436879,0.002947575327470142,-0.009227009243996775,0.0012228489422827504,0.00294323974486273,10.5,0.00400763358778626,7.0,0.002036294139567296,0.012154104926002551,-0.41902054739198297,-0.14958284422952606,2638.800048828125,1
2024-12-26,2638.800048828125,2638.800048828125,2627.89990234375,2628.5,84,108.12999725341797,69.62000274658203,6037.58984375,14.729999542236328,4.578999996185303,317.604,253.423,4.48,4.1,29825.182,21485.9,1.82436879,0.007175591155772931,0.0008723871906410885,0.007060260143976205,0.007149969097485895,10.900146484375,0.004130720889298031,10.300048828125,-0.0012008579368851802,0.0009256546815796796,-0.41770976979736774,0.03223539381334706,2617.199951171875,0
2024-12-27,2617.199951171875,2617.699951171875,2616.39990234375,2617.699951171875,642,108.0,70.5999984741211,5970.83984375,15.949999809265137,4.61899995803833,317.604,253.423,4.48,4.1,29825.182,21485.9,1.82436879,-0.008185575737669981,0.009644317749754716,-0.008598792382893627,-0.008219261513672152,1.300048828125,0.0004967327114395258,-0.5,-0.0012022311728474566,-0.0037819725879474353,-0.4747825753350375,0.08282418906603617,2606.10009765625,0
2024-12-30,2606.10009765625,2626.89990234375,2597.0,2620.699951171875,794,108.12999725341797,70.98999786376953,5906.93994140625,17.399999618530273,4.545000076293945,317.604,253.423,4.48,4.1,29825.182,21485.9,1.82436879,-0.0042411178827413964,-0.008597349996354642,-0.01915690716738805,-0.004250136932791706,29.89990234375,0.011473044481537738,-14.599853515625,0.001203678272388542,0.004738844952799859,-0.517171439440472,0.0909090800379102,2629.199951171875,1
2024-12-31,2629.199951171875,2629.199951171875,2604.89990234375,2608.39990234375,401,108.48999786376953,71.72000122070312,5881.6298828125,17.350000381469727,4.572999954223633,317.604,253.423,4.48,4.1,29825.182,21485.9,1.82436879,0.008863762959987476,0.006469357282036237,-0.0021632515021936527,0.008824710411780469,24.300048828125,0.009242373832121096,20.800048828125,0.003329331540699476,0.004165095746287761,-0.5414925663682549,-0.002873519434293592,2658.89990234375,1
2025-01-02,2658.89990234375,2663.10009765625,2633.0,2633.0,1728,109.38999938964844,73.12999725341797,5868.5498046875,17.93000030517578,4.574999809265137,318.961,257.36,4.33,4.0,30042.113,21548.1,2.05553249,0.011296193413755873,0.014847290970896987,0.005369210660582935,0.011232867866452192,30.10009765625,0.011320508015257573,25.89990234375,0.008295709683846075,0.010437809265845255,-0.4387108909312906,0.03342938968033171,2645.0,0
2025-01-03,2645.0,2658.699951171875,2641.800048828125,2658.699951171875,591,108.94999694824219,73.95999908447266,5942.47021484375,16.1299991607666,4.5960001945495605,318.961,257.36,4.33,4.0,30042.113,21548.1,2.05553249,-0.005227689215189235,0.0023495342796542307,-0.0033160180368565495,-0.005241401391997348,16.89990234375,0.0063893770675803405,-13.699951171875,-0.00402232785319756,0.00758346171879043,-0.41103115676707963,-0.10039046925668937,2638.39990234375,0
2025-01-06,2638.39990234375,2647.0,2617.300048828125,2645.5,960,108.26000213623047,73.55999755859375,5975.3798828125,16.040000915527344,4.618000030517578,318.961,257.36,4.33,4.0,30042.113,21548.1,2.05553249,-0.002495311023156921,0.008100241314150436,0.004492425283174617,-0.0024984295005021796,29.699951171875,0.011256804226490407,-7.10009765625,-0.006333132917291429,0.002407427187319122,-0.5119257819678218,-0.005579556721748813,2656.699951171875,1
2025-01-07,2656.699951171875,2657.5,2653.0,2653.39990234375,643,108.54000091552734,74.25,5909.02978515625,17.81999969482422,4.683000087738037,318.961,257.36,4.33,4.0,30042.113,21548.1,2.05553249,0.006936040594857751,0.019415928636483004,0.006859642555043566,0.006912096917743294,4.5,0.0016938307233434632,3.300048828125,0.002586354828854942,0.0037917661382018686,-0.5526078262029114,0.11097248614080613,2664.5,1
2025-01-08,2664.5,2676.89990234375,2653.5,2655.5,999,109.08999633789062,73.31999969482422,5918.25,17.700000762939453,4.692999839782715,318.961,257.36,4.33,4.0,30042.113,21548.1,2.05553249,0.002935991633034929,0.01342615604887376,-0.0001500628010073779,0.0029316900271960217,23.39990234375,0.008782098834209044,9.0,0.005067214093643857,0.005530449681403038,-0.4733002324212306,-0.006733946910202238,2683.800048828125,1
2025-01-09,2683.800048828125,2686.300048828125,2667.89990234375,2669.699951171875,1139,109.18000030517578,73.91999816894531,5918.25,17.700000762939453,4.692999839782715,318.961,257.36,4.33,4.0,30042.113,21548.1,2.05553249,0.007243403575952323,0.009364830342964758,-0.005115676278376058,0.007217296123672955,18.400146484375,0.006856004974144546,14.10009765625,0.0008250432698373444,-0.0019197283631443574,-0.2483211313453952,0.0,2708.5,1
2025-01-10,2708.5,2720.10009765625,2683.699951171875,2686.10009765625,403,109.6500015258789,76.56999969482422,5827.0400390625,19.540000915527344,4.776000022888184,318.961,257.36,4.33,4.0,30042.113,21548.1,2.05553249,0.009203349997202626,0.02400756143667304,-0.009254535217003257,0.009161257237443541,36.400146484375,0.013439227057181096,22.39990234375,0.004304828900800528,0.006425007776450498,0.22655473379439106,0.1039548063998117,2673.5,0
2025-01-13,2673.5,2711.199951171875,2673.5,2711.10009765625,765,109.95999908447266,78.81999969482422,5836.22021484375,19.190000534057617,4.802999973297119,318.961,257.36,4.33,4.0,30042.113,21548.1,2.05553249,-0.012922281705741168,0.013303554789048322,-0.005209302325581366,-0.013006500709167285,37.699951171875,0.014101346987796895,-37.60009765625,0.002827155077791632,0.015702908873980848,0.4652649577252133,-0.017911994118260277,2677.5,1
2025-01-14,2677.5,2688.300048828125,2670.800048828125,2673.60009765625,794,109.2699966430664,77.5,5842.91015625,18.709999084472656,4.788000106811523,318.961,257.36,4.33,4.0,30042.113,21548.1,2.05553249,0.0014961660744343686,0.007829280389360482,0.008094879518072196,0.001495047933117684,17.5,0.006535947712418301,3.89990234375,-0.006275031349137983,0.006725591684002108,0.5760330333239633,-0.025013102460996528,2712.5,1
2025-01-15,2712.5,2712.5,2690.800048828125,2690.800048828125,930,109.08999633789062,80.04000091552734,5949.91015625,16.1200008392334,4.6529998779296875,318.961,257.36,4.33,4.0,30042.113,21548.1,2.05553249,0.013071895424836555,0.018014636892475178,0.023044467038804584,0.012987195526811112,21.699951171875,0.007999981998847926,21.699951171875,-0.001647298533043462,0.0,0.66966962170504,-0.13842856076827315,2746.39990234375,1
2025-01-16,2746.39990234375,2749.800048828125,2731.699951171875,2731.699951171875,1721,108.95999908447266,78.68000030517578,5937.33984375,16.600000381469727,4.605999946594238,318.961,257.36,4.33,4.0,30042.113,21548.1,2.05553249,0.012497659850230436,0.023325080995866054,0.03857207826607345,0.012420208736854522,18.10009765625,0.0065904814665932515,14.699951171875,-0.0011916514600964767,-0.002015032241144743,0.6916247317247092,0.029776644990494594,2744.300048828125,0
2025-01-17,2744.300048828125,2751.60009765625,2725.5,2736.0,1214,109.3499984741211,77.87999725341797,5996.66015625,15.970000267028809,4.609000205993652,318.961,257.36,4.33,4.0,30042.113,21548.1,2.05553249,-0.0007645840337501264,0.013217666172466336,0.040887558819694636,-0.000764876477197021,26.10009765625,0.009510657432446317,8.300048828125,0.003579289582648526,-0.002736005905909722,0.7025531858635667,-0.03795181325081021,2755.0,1
2025-01-21,2755.0,2755.0,2724.800048828125,2746.0,1439,108.05999755859375,75.88999938964844,6049.240234375,15.0600004196167,4.573999881744385,318.961,257.36,4.33,4.0,30042.113,21548.1,2.05553249,0.0038989727732010593,0.03048438376659801,0.06280381602296026,0.003891391478642485,30.199951171875,0.010961869753856624,9.0,-0.011796990704418087,-0.017279024569828327,0.5055090189555982,-0.05698183044435312,2767.60009765625,1
2025-01-22,2767.60009765625,2768.800048828125,2753.5,2754.5,2079,108.16999816894531,75.44000244140625,6086.3701171875,15.100000381469727,4.598999977111816,318.961,257.36,4.33,4.0,30042.113,21548.1,2.05553249,0.0045735381692377786,0.03365083012371617,0.05283986345510949,0.004563111323176753,15.300048828125,0.005528272975955554,13.10009765625,0.0010179586603442647,-0.010066793336823032,0.31970717891459216,0.0026560398896751103,2763.10009765625,0
2025-01-23,2763.10009765625,2765.0,2745.39990234375,2760.0,2201,108.05000305175781,74.62000274658203,6118.7099609375,15.020000457763672,4.638000011444092,318.961,257.36,4.33,4.0,30042.113,21548.1,2.05553249,-0.0016259574509376318,0.018654413882488452,0.05772692493566112,-0.0016272807543716752,19.60009765625,0.007093517050965845,3.10009765625,-0.001109319767206518,-0.00953335155417534,0.13458905201196583,-0.005298008058610915,2777.300048828125,1
2025-01-24,2777.300048828125,2792.0,2759.800048828125,2759.800048828125,1593,107.44000244140625,74.66000366210938,6101.240234375,14.850000381469727,4.625999927520752,318.961,257.36,4.33,4.0,30042.113,21548.1,2.05553249,0.005139137443453512,0.011251146075997642,0.06003818657562032,0.005125977145751084,32.199951171875,0.01159397638201234,17.5,-0.0056455399641160975,-0.013950042729791279,-0.09870504118881576,-0.011318247078086707,2737.5,0
2025-01-27,2737.5,2762.199951171875,2737.5,2761.10009765625,984,107.33999633789062,73.16999816894531,6012.27978515625,17.899999618530273,4.5279998779296875,318.961,257.36,4.33,4.0,30042.113,21548.1,2.05553249,-0.014330482169155112,-0.002477880955848333,0.03740334596996342,-0.014434155176814617,24.699951171875,0.009022813213470319,-23.60009765625,-0.0009308088350999943,-0.018381364099480657,-0.21431720352210548,0.20538714873478559,2766.800048828125,1
2025-01-28,2766.800048828125,2766.800048828125,2738.0,2738.0,2307,107.87000274658203,73.7699966430664,6067.7001953125,16.40999984741211,4.551000118255615,318.961,257.36,4.33,4.0,30042.113,21548.1,2.05553249,0.010703214183789944,0.004283139320553575,0.05716036239006694,0.010646340249542608,28.800048828125,0.010409154373234607,28.800048828125,0.004937641389729741,-0.0017582344651516646,-0.3606974312887549,-0.08324021245093771,2769.10009765625,1
2025-01-29,2769.10009765625,2769.10009765625,2769.10009765625,2769.10009765625,125692,108.0,72.62000274658203,6039.31005859375,16.559999465942383,4.554999828338623,318.961,257.36,4.33,4.0,30042.113,21548.1,2.05553249,0.0008313028724642457,0.0005419858169792846,0.06254556382795551,0.000830957531606674,0.0,0.0,0.0,0.0012051288598124987,-0.001571583357890094,-0.5104960726251108,0.009140744663317601,2823.0,1
2025-01-30,2823.0,2829.5,2770.0,2772.5,40141,107.80000305175781,72.7300033569336,6071.169921875,15.84000015258789,4.51200008392334,318.961,257.36,4.33,4.0,30042.113,21548.1,2.05553249,0.019464772107505413,0.021678513346135686,0.07371065435390167,0.019277756347583747,59.5,0.02107686857952533,50.5,-0.0018518235948350448,-0.002313743571855764,-0.6069686956998538,-0.04347822080763086,2812.5,0
2025-01-31,2812.5,2838.0,2804.0,2829.0,3443,108.37000274658203,72.52999877929688,6040.52978515625,16.43000030517578,4.568999767303467,318.961,257.36,4.33,4.0,30042.113,21548.1,2.05553249,-0.0037194473963868546,0.012674162154977742,0.057768288877988905,-0.0037263817408137866,34.0,0.012088888888888889,-16.5,0.005287566592651727,0.008655996686922629,-0.562535744536045,0.03724748402174094,2833.89990234375,1
2025-02-03,2833.89990234375,2848.39990234375,2780.89990234375,2818.199951171875,2649,108.98999786376953,73.16000366210938,5994.56982421875,18.6200008392334,4.543000221252441,319.679,259.498,4.33,4.2,30042.113,21613.5,2.02768935,0.007608854166666568,0.03521457619863022,0.07141773245510397,0.007580052840268373,67.5,0.02381876647942814,15.699951171875,0.005721095335185389,0.015371730782298032,-0.45210466073688166,0.1332927871807601,2853.300048828125,1
2025-02-04,2853.300048828125,2853.300048828125,2816.10009765625,2827.60009765625,2187,107.95999908447266,72.69999694824219,6037.8798828125,17.209999084472656,4.513000011444092,319.679,259.498,4.33,4.2,30042.113,21613.5,2.02768935,0.006845741611526401,0.0312635530119485,0.08145093785573376,0.006822415916365941,37.199951171875,0.013037518149257854,25.699951171875,-0.0094503972794302,0.0008343036580991114,-0.5590292273023187,-0.07572511768043466,2871.60009765625,1
2025-02-05,2871.60009765625,2880.5,2848.0,2850.0,4519,107.58000183105469,71.02999877929688,6061.47998046875,15.770000457763672,4.421999931335449,319.679,259.498,4.33,4.2,30042.113,21613.5,2.02768935,0.006413643330515084,0.037015635544108916,0.08088988234805439,0.006393163440626415,32.5,0.011317731889801067,21.60009765625,-0.00351979674546532,-0.0038888719346787948,-0.6424427492323199,-0.08367220821110855,2856.0,0
2025-02-06,2856.0,2871.699951171875,2836.300048828125,2865.199951171875,3116,107.69000244140625,70.61000061035156,6083.56982421875,15.5,4.440000057220459,319.679,259.498,4.33,4.2,30042.113,21613.5,2.02768935,-0.005432545314712378,0.011689691817215797,0.07187089510227063,-0.005447355250461389,35.39990234375,0.012394923789828432,-9.199951171875,0.0010225005435891,-0.001020413796266273,-0.6542999811982391,-0.01712114457363567,2867.300048828125,1
2025-02-07,2867.300048828125,2889.5,2857.800048828125,2859.89990234375,1822,108.04000091552734,71.0,6025.990234375,16.540000915527344,4.486999988555908,319.679,259.498,4.33,4.2,30042.113,21613.5,2.02768935,0.003956599729735721,0.01948446180555563,0.06837320093206078,0.00394879297438717,31.699951171875,0.011055679779599932,7.400146484375,0.0032500554014893712,-0.0030451400082214253,-0.6240749238630404,0.06709683325982874,2914.300048828125,1
2025-02-10,2914.300048828125,2916.10009765625,2863.800048828125,2864.199951171875,2237,108.31999969482422,72.31999969482422,6066.43994140625,15.8100004196167,4.493000030517578,319.679,259.498,4.33,4.2,30042.113,21613.5,2.02768935,0.016391727129920985,0.028370849096639228,0.07598303445749499,0.016258833046568513,52.300048828125,0.017946006914818353,50.10009765625,0.0025916214080357047,-0.006147336288443328,-0.5214254169143883,-0.04413545680190001,2912.5,0
2025-02-11,2912.5,2945.39990234375,2890.0,2925.5,2554,107.95999908447266,73.31999969482422,6068.5,16.020000457763672,4.5370001792907715,319.679,259.498,4.33,4.2,30042.113,21613.5,2.02768935,-0.0006176607754746488,0.0207478884655643,0.08939592294744725,-0.0006178516064746903,55.39990234375,0.019021425697424894,-13.0,-0.00332349161157508,0.0,-0.39869106413777156,0.013282734508116123,2909.0,0
2025-02-12,2909.0,2912.300048828125,2868.60009765625,2902.0,2504,107.94000244140625,71.37000274658203,6051.97021484375,15.890000343322754,4.63700008392334,319.679,259.498,4.33,4.2,30042.113,21613.5,2.02768935,-0.001201716738197467,0.01302406361327102,0.08646125116713343,-0.0012024393787544148,43.699951171875,0.015022327663071502,7.0,-0.0001852227050387345,0.003346352521139684,-0.2826691665140213,-0.008114863341212808,2925.89990234375,1
2025-02-13,2925.89990234375,2937.699951171875,2910.60009765625,2911.300048828125,4670,107.30999755859375,71.29000091552734,6115.06982421875,15.100000381469727,4.525000095367432,319.679,259.498,4.33,4.2,30042.113,21613.5,2.02768935,0.005809522978257098,0.024474755722601493,0.07867277505760373,0.005792712774394366,27.099853515625,0.009262057630172875,14.599853515625,-0.005836620979830842,-0.003528692303812142,-0.26849317704273673,-0.04971679954588537,2883.60009765625,0
2025-02-14,2883.60009765625,2944.39990234375,2874.800048828125,2937.300048828125,1992,106.56999969482422,70.73999786376953,6114.6298828125,14.770000457763672,4.4720001220703125,319.679,259.498,4.33,4.2,30042.113,21613.5,2.02768935,-0.014457023855674711,0.005684807502021494,0.049956379329687106,-0.014562544873085503,69.599853515625,0.024136444430070174,-53.699951171875,-0.006895889298343061,-0.013606083008574466,-0.26429187252620573,-0.021854299031079605,2931.60009765625,1
2025-02-18,2931.60009765625,2936.39990234375,2873.800048828125,2879.199951171875,4010,107.05000305175781,71.8499984741211,6129.580078125,15.350000381469727,4.544000148773193,319.679,259.498,4.33,4.2,30042.113,21613.5,2.02768935,0.01664585877875835,0.005936262065768361,0.06825057227547182,0.01650883496677148,62.599853515625,0.02135347640548662,52.400146484375,0.004504113336850413,-0.011724488983054226,-0.22411305883285584,0.03926878170143766,2919.39990234375,0
2025-02-19,2919.39990234375,2946.0,2917.10009765625,2938.699951171875,2630,107.16999816894531,72.25,6144.14990234375,15.270000457763672,4.534999847412109,319.679,259.498,4.33,4.2,30042.113,21613.5,2.02768935,-0.004161616491367259,0.0023690651824035402,0.0596732857872051,-0.004170300117599673,28.89990234375,0.009899261255900094,-19.300048828125,0.0011209258642381759,-0.00731753355156306,-0.26124795374679544,-0.005211721284556381,2940.0,1
2025-02-20,2940.0,2955.800048828125,2924.199951171875,2949.10009765625,656,106.33999633789062,72.56999969482422,6117.52001953125,15.65999984741211,4.5,319.679,259.498,4.33,4.2,30042.113,21613.5,2.02768935,0.007056278120620485,0.010656583018219257,0.06229220127927704,0.0070314990870447855,31.60009765625,0.010748332536139455,-9.10009765625,-0.007744721892653739,-0.014823106052681112,-0.3451852155656147,0.025540234312838583,2937.60009765625,0
2025-02-21,2937.60009765625,2940.0,2917.300048828125,2938.800048828125,570,106.61000061035156,70.4000015258789,6013.1298828125,18.209999084472656,4.420000076293945,319.679,259.498,4.33,4.2,30042.113,21613.5,2.02768935,-0.0008162933142006334,0.003998836495783031,0.06315370194080794,-0.0008166266630073181,22.699951171875,0.007727379635501117,-1.199951171875,0.002539066031213899,-0.006523128917787724,-0.38789023627142044,0.1628352019097845,2947.89990234375,1
2025-02-24,2947.89990234375,2957.89990234375,2933.10009765625,2933.10009765625,415,106.5999984741211,70.69999694824219,5983.25,18.979999542236328,4.39300012588501,319.679,259.498,4.33,4.2,30042.113,21613.5,2.02768935,0.0035061970129008913,0.022298447256872356,0.061426511545847884,0.003500064634192458,24.7998046875,0.008412702435310889,14.7998046875,-9.381986842893486e-05,0.0002814936603432461,-0.48398018967286877,0.04228448635234905,2904.5,0
2025-02-25,2904.5,2943.199951171875,2890.0,2938.699951171875,1854,106.30999755859375,68.93000030517578,5955.25,19.43000030517578,4.297999858856201,319.679,259.498,4.33,4.2,30042.113,21613.5,2.02768935,-0.014722312080286182,-0.009244131789296839,0.061004566210045574,-0.01483176087132524,53.199951171875,0.018316388766353935,-34.199951171875,-0.002720458908803347,-0.006912708753555763,-0.596958182773251,0.023709208313628327,2916.800048828125,1
2025-02-26,2916.800048828125,2917.0,2913.0,2913.5,2050,106.41999816894531,68.62000274658203,5956.06005859375,19.100000381469727,4.249000072479248,319.679,259.498,4.33,4.2,30042.113,21613.5,2.02768935,0.004234824867662246,-0.0008905438112598585,0.05421425377794553,0.0042258832321174136,4.0,0.0013713658574598109,3.300048828125,0.0010347155759355964,-0.006998227235365695,-0.6320084791498357,-0.016984041097423352,2883.199951171875,0
2025-02-27,2883.199951171875,2922.800048828125,2870.39990234375,2918.5,3215,107.23999786376953,70.3499984741211,5861.56982421875,21.1299991607666,4.284999847412109,319.679,259.498,4.33,4.2,30042.113,21613.5,2.02768935,-0.011519506683274172,-0.019319744499362246,0.04120466920361543,-0.011586370186078948,52.400146484375,0.01817430194637628,-35.300048828125,0.007705315814067637,0.008463433861885639,-0.6567523080719406,0.1062826564792283,2836.800048828125,0
2025-02-28,2836.800048828125,2877.10009765625,2834.10009765625,2877.10009765625,990,107.61000061035156,69.76000213623047,5954.5,19.6299991607666,4.230999946594238,319.679,259.498,4.33,4.2,30042.113,21613.5,2.02768935,-0.016093196146486743,-0.034313740971260165,0.00488843387464577,-0.016224097946286358,43.0,0.01515792416097962,-40.300048828125,0.0034502308276065374,0.009379983062329122,-0.6513036196536142,-0.07098911782188544,2890.199951171875,1
2025-03-03,2890.199951171875,2891.800048828125,2863.39990234375,2872.699951171875,423,106.75,68.37000274658203,5849.72021484375,22.780000686645508,4.179999828338623,319.785,258.525,4.33,4.2,30042.113,21693.7,1.85917469,0.018823992323959926,-0.019573239622553085,0.027626649305555473,0.01864901343751476,28.400146484375,0.00982636044708939,17.5,-0.007991827947901986,0.0014071437901128636,-0.5891783805197969,0.16046875499488777,2909.60009765625,1
2025-03-04,2909.60009765625,2927.89990234375,2886.10009765625,2886.10009765625,885,105.73999786376953,68.26000213623047,5778.14990234375,23.510000228881836,4.210000038146973,319.785,258.525,4.33,4.2,30042.113,21693.7,1.85917469,0.006712389043017186,0.0017559296458082851,0.026712374438452313,0.00668996126638687,41.7998046875,0.014366168299612963,23.5,-0.009461378325343994,-0.005361675363693363,-0.45048522074567793,0.032045633021612785,2915.300048828125,1
